code3,typeName,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2030,2050
#N/A,Burning - Savanna Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0518,0.0518,0.0518,0.0518,0.0518,0.0518,0.0352,0.0404,0.0491,0.0449,0.0245,0.0417,0,0.371,0.0794,0.0297,0,0,0.2004,0.0237,0,0,0,0,0.0447,0.0518,0.0518
#N/A,Agriculture total Emissions (CO2eq) in Gigagrams,5351.0238,5372.8116,5407.09,5351.4364,5430.9036,5629.8288,5655.0329,5688.7982,5545.8269,5398.5974,5373.0004,5370.4466,5891.3577,5991.0417,5935.0737,6126.7172,6241.4196,5887.4052,6077.652,5977.3115,5907.435,5791.4848,5995.4618,5780.9179,5846.9301,6064.6761,5990.3504,6097.3413,6170.2176,6299.4266,6417.5983,6411.5801,6554.575,6560.1077,6560.2822,6575.1189,6328.2292,6054.9955,5565.8124,5144.0506,5257.1173,4979.8968,4577.637,4483.2955,4500.2698,4543.6766,4494.7932,4260.3787,4197.6541,4112.0439,4121.2716,4188.7995,4112.5223,4062.7437,5072.7762,5070.523
#N/A,Agricultural Soils Emissions (CO2eq) in Gigagrams,1234.7739,1222.584,1297.5023,1411.344,1464.7197,1574.9157,1590.3991,1657.4494,1543.5008,1451.0248,1576.9982,1622.6799,2099.2055,2037.7815,2049.9017,2157.2404,2238.212,2051.7299,2309.8275,2378.0124,2297.4644,2214.3695,2405.9145,2293.5801,2330.6748,2634.4104,2586.5819,2768.6272,2837.8151,2932.6785,3038.1185,2903.8924,3098.8168,3165.907,3187.3927,3184.4268,2842.2454,3006.6101,2749.5674,2279.053,2396.7177,2284.3552,2076.7432,2129.797,2030.295,2049.7798,2030.6648,1901.0386,1871.9247,1873.8901,1826.5057,1853.5073,1785.5254,1762.499,2264.2105,2356.5545
COL,Enteric Fermentation Emissions (CO2eq) in Gigagrams,19808.187,20183.541,20580.336,20944.854,21356.5974,21952.1753,22852.2115,23823.1928,24594.3158,25475.641,26460.105,27116.712,27676.9675,28245.1795,29128.7482,29912.1882,30685.2577,30629.8577,30306.3714,30160.4257,30631.1372,30996.4531,30502.731,29789.4367,29745.6169,30172.0729,30709.32,31115.4611,31468.4168,31522.6007,31552.2826,32090.5783,32790.891,33257.154,33269.7829,34044.654,33559.9131,33695.1594,32103.1473,32255.1642,32483.6418,32828.356,32878.453,33015.3315,33925.7746,33954.5175,34259.2578,34395.0143,34322.5317,35237.9906,32552.9136,30310.1554,30885.3152,30928.1632,46601.0022,51194.1599
COL,Manure Management Emissions (CO2eq) in Gigagrams,645.1939,647.313,655.6237,649.705,655.735,657.9464,697.1418,698.0193,706.6969,731.0808,757.1259,776.6187,810.1047,831.6499,859.4277,882.5017,901.8723,894.2785,898.8579,915.3977,936.6259,956.3136,959.0718,956.7303,966.6153,986.8441,1010.659,1039.1012,1054.7148,1063.4662,1082.7963,1100.0407,1122.3618,1145.7734,1150.8064,1150.1413,1141.9442,1117.7557,1079.2919,1119.1625,1160.5796,1157.4847,1155.6613,1140.35,1143.5864,1226.4864,1364.3999,1421.4247,1436.4027,1514.682,1455.0504,1407.1433,1418.1771,1484.6661,1775.8899,2016.328
COL,Rice Cultivation Emissions (CO2eq) in Gigagrams,1031.6695,1294.6996,1105.2048,1316.238,1630.6122,1522.92,1264.8938,1205.8263,1089.8016,1014.7564,1103.0727,1191.5326,1265.59,1603.6348,1659.7652,1547.5043,1467.3334,1889.5739,1873.8443,1802.267,1910.2421,2062.0772,1851.3921,1613.686,1612.5547,1414.8754,1516.3932,1692.6168,2244.349,2267.4103,1893.2071,1843.0421,1679.1933,1776.5253,1769.8985,1772.0349,1714.7165,1752.5807,1980.5618,2057.069,2063.3608,1870.1022,2166.9977,2261.4753,1984.169,1870.6287,1879.2746,2147.5522,2298.0341,2098.5707,2209.1434,2098.1384,2264.0896,2027.4221,2799.7335,3254.8391
COL,Synthetic Fertilizers Emissions (CO2eq) in Gigagrams,148.4568,258.1857,236.2916,342.6641,290.4589,288.6194,303.3682,342.0961,350.4548,409.9989,504.5788,703.5561,811.3486,791.9847,718.434,921.3357,929.4686,863.302,974.806,975.942,923.0139,964.3236,1015.7026,1168.2258,1188.2998,1448.609,1581.381,1689.18,1735.6535,2012.5576,1929.2927,1648.5158,1625.9245,1631.7337,1558.1508,1523.2957,1711.7713,1915.738,1935.1019,2157.7871,1945.3196,2302.0484,2386.417,2271.5244,3108.5044,3511.0933,3708.9992,2959.3827,3516.9348,3477.342,3929.2316,3997.0763,3669.7678,3930.1223,4476.3712,5716.578
COL,Manure applied to Soils Emissions (CO2eq) in Gigagrams,709.1243,712.551,725.8459,716.6345,745.4298,740.5657,781.3506,786.6448,804.5631,832.8412,865.6544,877.6767,853.0022,808.8512,824.8252,861.8026,871.045,778.8736,811.6498,850.876,931.1682,965.6626,1020.1526,1051.0132,1069.9729,1119.8278,1179.0887,1249.3445,1347.8525,1422.6141,1498.1706,1510.9697,1538.2416,1606.6155,1660.1002,1753.333,1762.3093,1796.1033,1800.2098,1920.9128,1992.6397,2044.9193,2082.8115,2082.2058,2103.3924,1884.1384,1722.9375,1734.9069,2038.4753,2106.9004,2100.9325,2127.7087,2133.482,2196.3979,2617.5688,3044.8575
COL,Manure left on Pasture Emissions (CO2eq) in Gigagrams,7581.0915,7729.8651,7886.9868,8042.1607,8175.1839,8383.6689,8724.443,9108.1205,9375.9547,9711.7268,10079.4375,10351.7311,10642.8102,10968.3294,11324.0684,11624.1744,11948.891,12041.2341,11902.6716,11831.4638,11932.3468,12062.8528,11816.6916,11514.2599,11489.1907,11622.1868,11787.7895,11911.5373,11936.8652,11862.7435,11840.7242,12070.1629,12353.9735,12513.3517,12492.1087,12615.0916,12395.1339,12389.9368,11757.8244,11728.892,11781.7881,11838.4198,11870.9959,11914.1118,12243.9356,12616.9847,13119.1801,13232.3204,12828.4663,13141.4833,12033.4881,10952.2478,11172.6388,11199.4067,17376.0684,18988.9777
COL,Crop Residues Emissions (CO2eq) in Gigagrams,138.7923,158.1861,145.3085,169.3676,179.17,177.2009,169.4654,179.1341,168.0941,169.0903,183.148,190.7401,201.5155,234.5846,245.9231,241.9894,232.4913,289.1062,287.7877,276.5714,286.4969,305.653,287.5426,272.7012,261.794,264.6952,291.8813,298.6473,341.9247,365.4451,329.7604,300.5497,298.8077,308.6158,293.2206,270.6104,268.6103,245.8021,277.2619,272.3187,275.1088,273.5814,318.9041,327.6455,300.0405,280.603,304.5273,319.4514,312.5478,270.4582,285.4308,307.2275,293.6006,286.624,493.787,694.7868
COL,Cultivation of Organic Soils Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121,539.4121
COL,Burning - Crop residues Emissions (CO2eq) in Gigagrams,85.9412,87.1139,84.6492,93.2507,104.6649,97.0804,88.0695,90.7769,81.9345,75.4621,77.2429,75.9678,73.7009,75.8632,75.1286,80.4339,74.8398,86.2644,82.1677,82.0989,83.6899,85.0468,79.2565,78.6589,77.3884,79.1825,82.4607,87.1928,99.6115,106.0832,100.6056,91.4301,94.9439,96.3198,89.3471,84.7978,82.4107,73.662,82.4012,86.633,86.7587,82.5256,87.2945,91.7751,86.1661,87.2881,89.2705,90.3418,88.1329,79.7696,88.7666,91.7258,92.6486,92.1801,132.9113,168.7367
COL,Burning - Savanna Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.2433,635.2433,635.2433,635.2433,635.2433,635.2433,592.1552,604.1839,814.1325,592.0588,807.5635,938.6899,625.4451,1069.204,860.8957,390.6395,315.8565,831.6857,572.0558,513.1681,399.4331,189.0123,432.1922,577.9833,943.2678,635.2433,635.2433
COL,Agriculture total Emissions (CO2eq) in Gigagrams,30148.4564,31071.4554,31420.2466,32274.8745,33137.8522,33820.1769,34880.9438,36233.8107,37171.8156,38420.5975,40030.3652,41284.5351,42335.0398,43560.0773,44836.3205,46071.9303,47111.1992,47472.4903,47138.1563,46895.0426,47634.721,48398.3826,47532.5407,46444.712,46411.4326,47108.2937,48158.9733,49083.081,50229.3878,51797.5761,51401.495,51829.9447,52678.9926,53510.7446,53458.0706,54345.5261,53780.4054,54340.2826,52147.2711,52944.9148,53267.2991,53562.2945,54556.1509,54504.727,55825.6203,56287.0088,57818.9445,57411.8624,57894.1057,58866.0421,55383.3814,52263.0274,53047.1149,53627.6622,77447.9877,86253.919
COL,Agricultural Soils Emissions (CO2eq) in Gigagrams,8577.4648,8858.7879,8994.4328,9270.8269,9390.2426,9590.0549,9978.6273,10415.9954,10699.0668,11123.6573,11632.8187,12123.704,12508.6765,12803.7499,13113.2507,13649.3022,13981.8959,13972.516,13976.915,13934.8532,14073.0259,14298.492,14140.0894,14006.2001,14009.2572,14455.3188,14840.1405,15148.7091,15362.2958,16202.7723,16137.36,16069.6102,16356.3593,16599.7288,16542.9924,16701.7428,16677.2368,16886.9923,16309.8101,16619.3227,16534.2684,16998.3808,17198.5405,17134.8994,18295.2849,18832.2315,19395.056,18785.4736,19235.8363,19535.5961,18888.4951,17923.6724,17808.9012,18151.9629,25503.2075,28984.612
COM,Enteric Fermentation Emissions (CO2eq) in Gigagrams,37.2981,40.1625,42.8988,45.7086,48.6045,51.1192,51.2347,52.4843,53.739,54.3532,55.104,55.8758,57.2775,58.7842,59.535,60.7278,61.1226,62.1999,59.556,58.485,57.3195,55.608,53.0145,51.4857,48.552,46.914,44.7653,46.2473,47.5946,46.284,45.3957,45.4797,46.1013,46.7985,47.6207,48.6342,49.5187,52.836,56.385,51.1508,52.0072,53.3139,47.502,48.1845,48.867,50.6205,51.2356,51.515,51.6429,51.933,52.1955,52.2585,52.3215,52.3215,57.9114,66.4522
COM,Manure Management Emissions (CO2eq) in Gigagrams,1.5745,1.6846,1.7949,1.9028,2.017,2.1118,2.1195,2.1706,2.2219,2.2483,2.2785,2.3102,2.366,2.4251,2.4554,2.5029,2.5235,2.572,2.4749,2.4395,2.3985,2.3377,2.2536,2.1979,2.0932,2.0456,1.9597,2.0192,2.0699,2.0245,1.9969,2.0039,2.0339,2.0661,2.1083,2.1538,2.1961,2.3236,2.4633,2.2737,2.3193,2.3806,2.1394,2.1654,2.1913,2.2706,2.2957,2.2998,2.3017,2.3328,2.3494,2.329,2.3321,2.3321,2.8659,3.6688
COM,Rice Cultivation Emissions (CO2eq) in Gigagrams,47.04,47.04,53.508,54.096,64.092,70.56,64.092,52.92,52.92,52.92,52.92,53.508,54.096,55.86,55.86,58.8,60.564,61.74,70.56,70.56,70.56,70.56,70.56,76.44,75.264,75.264,75.264,75.264,76.44,77.7571,79.38,82.32,88.0942,83.69,87.0946,93.7625,93.0451,105.6518,93.9624,95.6441,95.2207,104.6228,107.9627,108.7212,88.2,99.96,82.32,99.96,102.9,111.72,123.48,129.36,132.3,133.77,123.4602,155.1654
COM,Synthetic Fertilizers Emissions (CO2eq) in Gigagrams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6455,0.6455,0.6455,0.6455,0.6455,0.6455,0.6455,0.6455,0.6455,0.6455,0.6455,,,,,,,,,,,,,,,
COM,Manure applied to Soils Emissions (CO2eq) in Gigagrams,0.5868,0.6145,0.647,0.6742,0.7041,0.7339,0.7346,0.7493,0.764,0.7747,0.7868,0.7987,0.8155,0.8336,0.8457,0.8649,0.8747,0.8925,0.8848,0.8884,0.892,0.8903,0.8981,0.9077,0.8899,0.8525,0.8831,0.9225,0.9432,0.9497,0.9545,0.9645,0.9825,1.0038,1.0063,1.0219,1.03,1.1054,1.1788,1.074,1.0342,1.0331,1.0504,1.058,1.0656,1.0954,1.0967,1.1243,1.1371,1.1633,1.1769,1.1587,1.1597,1.1597,1.4959,2.1054
COM,Manure left on Pasture Emissions (CO2eq) in Gigagrams,29.6079,31.561,33.4192,35.3335,37.3235,38.9581,38.8778,39.7319,40.5902,41.0048,41.5387,42.084,43.073,44.1599,44.6937,45.5909,45.886,46.7066,44.9325,44.2583,43.4768,42.3505,40.8022,39.8186,37.9268,37.1193,35.8348,36.9667,38.0009,36.9224,36.3634,36.4342,36.9362,37.483,38.1565,38.9424,39.6449,42.6022,45.9952,40.6826,41.3838,42.4241,38.2729,38.7422,39.2116,40.5984,41.0372,41.1743,41.2386,41.6214,41.9015,41.8118,41.8604,41.8604,47.8321,56.8896
COM,Crop Residues Emissions (CO2eq) in Gigagrams,1.4856,1.4831,1.6585,1.7357,2.0011,2.1911,2.0334,1.7706,1.7269,1.7269,1.6345,1.6991,1.7637,1.851,1.9112,1.9821,2.0879,2.1462,2.3171,2.3311,2.338,2.3311,2.2919,2.2957,2.2782,2.2978,2.2494,2.2522,2.3701,2.406,2.4806,2.5613,2.6994,2.6269,2.7102,2.8414,2.7973,3.0831,2.8741,2.8915,2.9452,3.1248,3.2846,3.3547,2.7868,3.1492,2.6522,3.1266,3.3217,3.6371,3.9966,4.1521,4.3385,4.4046,4.6456,6.6053
COM,Cultivation of Organic Soils Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COM,Burning - Crop residues Emissions (CO2eq) in Gigagrams,0.5174,0.5096,0.5688,0.5927,0.6895,0.7526,0.7209,0.639,0.6468,0.6468,0.6468,0.659,0.6711,0.6919,0.7076,0.7448,0.7813,0.8448,0.9094,0.9251,0.933,0.9251,0.831,0.7174,0.7401,0.7401,0.6645,0.6662,0.6764,0.6878,0.6985,0.7153,0.7606,0.7291,0.7574,0.8184,0.8156,0.9067,0.8139,0.8277,0.8247,0.9029,0.9626,0.9616,0.8188,0.8898,0.7477,0.8935,0.9215,1.0153,1.1094,1.1525,1.2054,1.2311,1.098,1.358
COM,Burning - Savanna Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2446,0.2446,0.2446,0.2446,0.2446,0.2446,0.2105,0.2017,0.2181,0.2001,0.0912,0.071,0,0.3214,0.0341,0.2587,0.127,0.4115,0.8105,0.134,0.0799,0.2804,0.0729,0.7932,0.3316,0.2446,0.2446
COM,Agriculture total Emissions (CO2eq) in Gigagrams,118.1103,123.0553,134.4952,140.0436,155.4316,166.4267,159.813,150.4656,152.6088,153.6748,154.9093,156.9347,160.0628,164.6058,166.0086,171.2134,173.8399,177.102,181.6348,179.8874,177.9177,175.0027,170.6514,173.8629,167.7442,165.2333,161.6208,164.338,168.0951,167.2762,168.1598,171.3691,178.4982,175.2875,180.344,189.0306,189.895,209.3724,204.5184,195.281,196.4514,207.8021,201.496,203.2218,183.3998,198.711,181.7967,200.904,203.5976,213.5028,226.4897,232.2955,236.3108,237.4109,239.5537,292.4893
COM,Agricultural Soils Emissions (CO2eq) in Gigagrams,31.6803,33.6586,35.7247,37.7435,40.0286,41.883,41.6458,42.2518,43.0811,43.5065,43.96,44.5818,45.6521,46.8446,47.4506,48.438,48.8485,49.7453,48.1344,47.4777,46.7068,45.5719,43.9922,43.022,41.0949,40.2695,38.9672,40.1414,41.3143,40.2782,40.444,40.6055,41.2636,41.7592,42.5185,43.4512,44.1177,47.4361,50.6937,45.2936,46.0085,46.5819,42.6079,43.155,43.064,44.843,44.7862,45.4252,45.6974,46.4218,47.075,47.1226,47.3586,47.4247,53.9736,65.6003
COG,Enteric Fermentation Emissions (CO2eq) in Gigagrams,24.4125,24.906,27.972,30.9855,29.4,29.148,27.783,29.211,31.9305,35.2779,36.624,37.9365,39.0915,43.7292,49.7516,55.3283,60.3972,66.83,65.2155,63.8939,68.1397,73.0944,77.7276,74.4128,76.9746,80.7865,82.3592,83.5891,80.3318,87.3734,85.68,86.4057,88.636,89.4616,90.2215,91.5467,92.7081,90.0077,97.3281,97.9581,99.934,103.5505,108.2166,140.9031,173.8153,206.4582,239.7254,257.25,249.8709,263.7392,267.6051,268.4293,269.1958,271.2614,273.3404,345.9145
COG,Manure Management Emissions (CO2eq) in Gigagrams,5.3711,5.5337,5.7977,5.4338,5.0482,4.714,4.1922,5.3704,6.2631,7.4947,7.6028,7.671,7.5603,7.7404,8.5788,9.6816,10.1064,10.7926,8.6281,7.2644,6.7812,7.2678,7.9705,8.6366,10.0523,11.1972,11.7799,12.0388,11.0191,11.3615,11.5105,11.7263,11.9986,12.2189,12.4331,12.6715,12.8437,12.8656,13.3377,13.5166,13.7499,14.1816,14.577,16.6733,18.962,20.8093,22.7121,24.0609,24.4659,25.5603,26.3946,26.4732,27.0126,27.0933,28.9946,39.5217
COG,Rice Cultivation Emissions (CO2eq) in Gigagrams,7.35,7.497,6.762,6.8355,7.056,4.41,4.41,5.145,5.145,2.94,4.41,8.2085,7.35,9.802,5.586,5.7036,5.733,5.145,4.41,3.969,3.969,3.087,2.352,1.764,1.323,1.301,1.3083,1.3906,1.4391,2.4005,2.646,2.9915,2.793,2.8092,2.352,2.2315,2.058,2.2462,2.6739,2.7327,2.8371,2.9459,2.499,2.646,2.793,2.7195,2.793,3.087,3.381,3.675,4.6187,4.704,4.851,4.7187,1.5904,2.3184
COG,Synthetic Fertilizers Emissions (CO2eq) in Gigagrams,1.2909,1.9364,3.2273,3.2273,4.5182,4.8345,5.3832,6.4546,16.8724,20.274,29.6914,23.2367,7.7456,1.2909,1.2909,0.7746,0,0,0.5809,1.136,0.994,5.8092,5.1637,5.8092,8.391,0,0.6455,3.2273,1.3361,4.1374,8.391,7.1001,6.4546,5.8092,6.4546,12.9093,12.9093,12.9093,12.9093,12.9093,17.0919,0,0,4.7377,0.0581,0.1549,0.4131,1.6266,5.8931,0.71,1.8202,4.8023,4.9443,1.8783,0.6261,1.4609
COG,Manure applied to Soils Emissions (CO2eq) in Gigagrams,3.1782,3.2697,3.3757,3.0905,2.8676,2.6566,2.3529,3.0835,3.6117,4.3405,4.4038,4.44,4.3584,4.404,4.8586,5.4949,5.7059,6.0573,4.7442,3.9491,3.6139,3.8616,4.31,4.8239,5.7692,6.3587,6.7293,6.8538,6.279,6.3882,6.5523,6.6794,6.8254,6.9535,7.0907,7.2237,7.2949,7.3364,7.5143,7.5999,7.7116,7.9601,8.1454,8.8861,9.768,10.3501,10.9598,11.5113,11.932,12.4063,12.8787,12.9259,13.2596,13.2752,14.7868,20.7048
COG,Manure left on Pasture Emissions (CO2eq) in Gigagrams,20.9802,21.1866,23.1912,25.2031,24.0174,23.7545,22.8475,24.0885,26.1225,28.565,29.9984,31.1861,32.1512,35.5155,40.2187,44.8433,48.9199,53.8605,53.4469,53.7292,57.3954,61.3232,67.0284,65.7309,70.3683,70.472,72.2051,72.3936,70.4803,75.486,75.3127,75.9481,77.707,78.5158,79.1824,80.2594,80.5977,78.3294,83.6071,83.8598,85.2212,88.9734,92.5404,115.4138,138.7245,161.4074,184.5785,196.9975,192.5877,202.7834,205.8716,206.7643,207.5114,208.9579,218.8472,282.8807
COG,Crop Residues Emissions (CO2eq) in Gigagrams,1.0812,1.1189,1.3588,1.4092,1.485,1.4155,1.4421,1.6708,1.4031,1.1421,1.3813,1.7601,1.8658,2.5213,2.4902,2.5196,2.5234,2.0587,2.1914,1.3471,1.4135,1.1301,1.3367,1.5127,1.5438,1.947,1.8564,1.9143,1.9667,0.9283,0.9747,0.9971,1.0026,1.0278,1.1421,1.1857,1.2133,1.3438,1.1078,1.1376,1.7603,1.8282,2.0474,2.1148,2.068,2.0315,2.0338,2.1716,2.2871,2.361,2.5652,2.7191,2.9103,2.9416,3.359,5.266
COG,Cultivation of Organic Soils Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322,132.9322
COG,Burning - Crop residues Emissions (CO2eq) in Gigagrams,0.6017,0.6315,0.8961,0.8983,1.0067,1.4241,1.6993,1.8564,1.7189,1.6163,1.7468,1.6602,1.8991,2.5417,2.6534,2.6503,2.6182,2.4441,2.4226,1.3477,1.3865,1.5645,1.8565,2.4351,2.7279,2.9154,2.7628,2.9181,2.9705,1.513,1.9788,1.8517,1.5637,1.5132,1.5037,1.5394,1.5735,1.5555,1.2152,1.3145,1.3339,1.3657,1.7664,1.8224,1.8498,1.7458,1.7871,1.8448,1.9024,1.9776,2.0112,2.0372,2.0611,2.0621,2.6768,3.6446
COG,Burning - Savanna Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.5247,729.5247,729.5247,729.5247,729.5247,729.5247,574.231,630.7413,677.3746,672.957,507.2299,267.0394,483.281,792.9694,629.6174,791.5727,849.054,620.718,600.3726,699.3302,726.7351,795.4942,1147.6231,1250.074,1144.5554,729.5247,729.5247
COG,Agriculture total Emissions (CO2eq) in Gigagrams,64.2658,66.0799,72.5807,77.0832,75.3991,72.3573,70.1101,76.8803,93.0672,101.6505,115.8584,116.0992,102.0219,107.545,115.4282,126.9961,136.004,147.1882,141.6396,136.6364,143.6931,157.1377,167.7454,165.1252,177.15,174.9779,179.6465,184.3256,175.8226,1052.0451,1055.503,1056.1567,1059.4379,1060.766,1062.8371,916.7302,974.8719,1016.9006,1025.5827,861.1906,629.6115,837.0185,1155.6937,1055.7468,1272.5436,1387.6629,1218.6531,1231.8545,1324.5823,1372.8801,1452.1917,1809.4107,1914.7524,1809.676,1406.6783,1564.1687
COG,Agricultural Soils Emissions (CO2eq) in Gigagrams,26.5305,27.5117,31.153,32.9301,32.8882,32.6611,32.0256,35.2974,48.0097,54.3216,65.4749,60.623,46.121,43.7318,48.8584,53.6324,57.1493,61.9765,60.9635,60.1614,63.4168,72.1241,77.8388,77.8766,86.0723,78.7778,81.4363,84.389,80.0621,219.872,224.1629,223.6568,224.9218,225.2383,226.802,234.5103,234.9473,232.8511,238.0707,238.4388,244.7172,231.6939,235.6654,264.0846,283.5507,306.8761,330.9174,345.2392,345.632,351.1928,356.0679,360.1438,361.5578,359.9851,370.5513,443.2446
COK,Enteric Fermentation Emissions (CO2eq) in Gigagrams,1.4549,1.466,1.4334,1.4258,1.4462,1.2843,1.2484,1.224,1.2058,1.1839,1.2053,1.1118,1.1395,1.4118,1.6022,4.505,4.2026,4.2022,3.7438,3.3976,3.0284,2.6284,2.2179,1.7326,1.362,1.2185,1.2895,1.3901,1.3893,1.4115,1.4125,1.3656,1.6827,1.8242,1.6806,1.3865,1.3873,1.383,1.495,1.467,1.3937,1.3236,1.0649,1.0614,1.0614,1.0614,1.0735,1.0762,1.0769,1.084,1.084,1.084,1.084,1.084,1.4681,1.9299
COK,Manure Management Emissions (CO2eq) in Gigagrams,3.827,3.8955,4.0012,3.8304,4.1641,1.771,3.3768,3.3798,3.3813,3.3846,3.3843,2.169,2.8331,3.4107,3.5358,5.9176,5.9199,5.9207,5.8784,5.8734,5.8811,5.9422,5.8819,5.8468,5.8074,5.7827,5.6877,5.6127,5.612,5.7073,5.7077,6.1355,8.4442,9.4547,10.7883,13.4532,13.4415,13.4436,13.4468,13.4279,13.3979,13.391,10.0504,10.6982,10.6982,10.6985,10.7709,10.7737,10.774,10.7756,10.7756,10.7756,10.7756,10.7756,16.4971,23.1064
COK,Synthetic Fertilizers Emissions (CO2eq) in Gigagrams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904,0.0968,0.0775,0.1226,0.1807,0.0258,0.1162,0.1226,0.0452,0.0452,0.0645,0.0516,0.0452,0.1504,0.1672
COK,Manure applied to Soils Emissions (CO2eq) in Gigagrams,0.6137,0.6234,0.6494,0.6169,0.66,0.3522,0.5587,0.5649,0.5726,0.5782,0.5836,0.4302,0.5183,0.5955,0.6154,0.892,0.8923,0.895,0.8959,0.8859,0.9038,0.9091,0.8949,0.8849,0.8729,0.8607,0.8482,0.8382,0.8381,0.8612,0.8601,0.9467,1.1776,1.3309,1.5428,1.9386,1.9155,1.932,1.9041,1.8744,1.8124,1.8094,1.3502,1.4133,1.4133,1.4145,1.4353,1.4366,1.4355,1.4368,1.4368,1.4368,1.4368,1.4368,2.2088,3.1279
COK,Manure left on Pasture Emissions (CO2eq) in Gigagrams,0.7341,0.7401,0.6998,0.7004,0.6999,0.6945,0.626,0.603,0.5844,0.5624,0.6071,0.5422,0.5292,0.7093,0.8157,2.164,2.0157,2.0158,1.8002,1.6436,1.4667,1.2709,1.0745,0.8417,0.6636,0.6416,0.7175,0.8238,0.8237,0.8298,0.8299,0.8555,0.9614,1.0576,0.8647,0.4159,0.4148,0.4151,0.4666,0.4518,0.3822,0.3256,0.2775,0.2444,0.2444,0.2444,0.2502,0.2505,0.2506,0.2539,0.2539,0.2539,0.2539,0.2539,0.2701,0.2971
COK,Cultivation of Organic Soils Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COK,Burning - Savanna Emissions (CO2eq) in Gigagrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COK,Agriculture total Emissions (CO2eq) in Gigagrams,6.6297,6.725,6.7838,6.5734,6.9702,4.1021,5.81,5.7716,5.7442,5.709,5.7802,4.2533,5.0202,6.1273,6.5691,13.4785,13.0306,13.0337,12.3182,11.8004,11.2801,10.7505,10.0691,9.306,8.7058,8.5035,8.5429,8.6648,8.6632,8.8098,8.8102,9.3033,12.2658,13.6673,14.8764,17.1942,17.1591,17.1737,17.3125,17.2211,16.9861,16.94,12.8397,13.4947,13.5399,13.5996,13.5557,13.6533,13.6596,13.5955,13.5955,13.6149,13.602,13.5955,20.5945,28.6284
COK,Agricultural Soils Emissions (CO2eq) in Gigagrams,1.3478,1.3634,1.3492,1.3173,1.3599,1.0467,1.1848,1.1679,1.157,1.1406,1.1907,0.9724,1.0476,1.3048,1.4311,3.056,2.908,2.9108,2.6961,2.5295,2.3705,2.1799,1.9694,1.7266,1.5365,1.5023,1.5658,1.662,1.6619,1.691,1.69,1.8023,2.139,2.3884,2.4075,2.3545,2.3303,2.3471,2.3707,2.3262,2.1946,2.2253,1.7245,1.7352,1.7803,1.8397,1.7112,1.8033,1.8087,1.7359,1.7359,1.7553,1.7424,1.7359,2.6293,3.5922
